customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9804-ICWBG,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9000015258789,69.9000015258789,Yes
1222-KJNZD,Male,No,Yes,Yes,40,Yes,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),20.399999618530273,745.2999877929688,No
0106-GHRQR,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4000015258789,1212.0999755859375,No
5318-IXUZF,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.1500015258789,183.75,Yes
3768-VHXQO,Male,No,Yes,No,67,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.850000381469727,1583.5,No
8952-WCVCD,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.44999694824219,4162.0498046875,No
2418-TPEUN,Female,No,Yes,Yes,56,Yes,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.799999237060547,1119.9000244140625,No
3963-RYFNS,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.44999694824219,8013.5498046875,No
3198-VELRD,Female,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.8500061035156,Yes
8540-ZQGEA,Female,No,Yes,No,54,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.049999237060547,1102.4000244140625,No
1320-REHCS,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,No
4137-JOPHL,Female,No,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.69999694824219,4304.5,No
9436-ZBZCT,Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.94999694824219,1178.4000244140625,Yes
7801-CEDNV,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.70000076293945,1421.75,No
2057-BOYKM,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.5999984741211,6827.5,No
3658-QQJYD,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.30000305175781,4698.0498046875,No
1803-BGNBD,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.29999923706055,654.5,No
0134-XWXCE,Female,Yes,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.8499984741211,3268.050048828125,No
6950-TWMYB,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.94999694824219,4362.0498046875,No
5848-FHRFC,Female,No,No,No,68,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.049999237060547,1386.9000244140625,No
2243-FNMMI,Male,No,No,No,20,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.399999618530273,415.3999938964844,No
2511-MORQY,Male,No,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.900001525878906,2614.10009765625,No
5356-KZCKT,Male,No,No,No,58,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.450000762939453,1513.5999755859375,No
9470-XCCEM,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.6500015258789,3161.60009765625,No
6519-CFDBX,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.400001525878906,80.94999694824219,No
3902-MIVLE,Male,No,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.69999694824219,4676.7001953125,No
0409-WTMPL,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.6500015258789,6526.64990234375,No
8763-KIAFH,Female,No,Yes,Yes,27,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.549999237060547,583.2999877929688,No
3669-WHAFY,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.1500015258789,8078.10009765625,No
3055-VTCGS,Female,No,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.54999923706055,3503.5,No
3144-KMTWZ,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.4501953125,No
7279-BUYWN,Female,Yes,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.19999694824219,4689.5,Yes
7156-MHUGY,Male,Yes,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.1500244140625,Yes
7198-GLXTC,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.64999389648438,Yes
2007-QVGAW,Female,No,Yes,Yes,68,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.350000381469727,1292.6500244140625,No
5207-PLSTK,Male,No,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,No
2307-FYNNL,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05000305175781,7108.2001953125,No
5605-XNWEN,Male,Yes,Yes,No,72,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),25.0,1802.550048828125,No
2155-AMQRX,Female,No,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.900001525878906,1505.1500244140625,No
6181-AXXYF,Male,No,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.75,1859.0999755859375,No
5091-HFAZW,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.1500015258789,168.5,No
0516-VRYBW,Female,No,No,Yes,18,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),20.149999618530273,390.8500061035156,Yes
2519-LBNQL,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.3499984741211,6339.4501953125,No
8623-ULFNQ,Female,Yes,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05000305175781,1652.4000244140625,No
8380-PEFPE,Male,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.6500015258789,71.6500015258789,Yes
5687-DKDTV,Female,No,No,No,4,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.350000381469727,77.5,Yes
1568-LJSZU,Male,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.19999694824219,6392.85009765625,No
7530-HDYDS,Female,No,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes
7789-HKSBS,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.19999694824219,4599.14990234375,No
7416-CKTEP,Female,No,Yes,No,57,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.600000381469727,1134.25,No
2586-CWXVV,Male,No,Yes,No,54,No,,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.399999618530273,1621.3499755859375,No
3096-IZETN,Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.0999984741211,947.2999877929688,Yes
2348-KCJLT,Female,No,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.199951171875,No
8401-EMUWF,Male,No,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4000015258789,3058.300048828125,No
4193-IBKSW,Male,No,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.75,1769.5999755859375,No
5377-NDTOU,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05000305175781,6293.75,No
5922-ABDVO,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.6500015258789,1761.050048828125,Yes
2474-LCNUE,Female,No,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.6500015258789,1642.75,No
0839-QNXME,Female,No,No,No,30,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.399999618530273,578.5,No
3506-OVLKD,Male,No,No,No,35,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),26.200000762939453,954.9000244140625,No
9172-ANCRX,Female,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.69999694824219,973.25,Yes
6650-VJONK,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.849998474121094,43.849998474121094,No
2178-PMGCJ,Male,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.69999694824219,1490.4000244140625,No
7492-TAFJD,Male,No,Yes,Yes,7,No,,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.54999923706055,280.0,No
2773-MADBQ,Female,No,No,No,36,No,,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.099998474121094,1901.25,No
6016-LVTJQ,Female,No,Yes,Yes,34,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.649999618530273,716.4000244140625,No
7860-KSUGX,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.44999694824219,4720.0,No
8966-KZXXA,Male,No,Yes,Yes,36,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.100000381469727,930.9500122070312,No
6910-HADCM,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.3499984741211,76.3499984741211,Yes
4816-LXZYW,Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1500015258789,1676.949951171875,Yes
9606-PBKBQ,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.050048828125,Yes
5149-QYTTU,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.1500015258789,6770.85009765625,No
2070-XYMFH,Female,Yes,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.3499984741211,1835.300048828125,No
2085-BOJKI,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.6500015258789,1588.25,No
0817-HSUSE,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,75.5,No
5442-PPTJY,Male,No,Yes,Yes,12,Yes,No,No,,,,,,,Two year,No,Mailed check,19.700000762939453,258.3500061035156,No
1927-QEWMY,Female,No,Yes,No,72,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.5,1502.25,No
1663-MHLHE,Male,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.200000762939453,19.200000762939453,No
5663-QBGIS,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3499984741211,6929.39990234375,No
4450-MDZFX,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3499984741211,4453.2998046875,No
6701-DHKWQ,Female,No,Yes,Yes,61,No,,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.349998474121094,3244.39990234375,No
7554-AKDQF,Female,No,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.650001525878906,323.45001220703125,No
3536-IQCTX,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.30000305175781,2661.10009765625,Yes
4911-BANWH,Female,No,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55000305175781,2697.39990234375,Yes
8496-EJAUI,Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8499984741211,1424.5,Yes
0794-YVSGE,Male,No,Yes,Yes,72,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.299999237060547,1401.1500244140625,No
5423-BHIXO,Female,No,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.20000076293945,1739.5999755859375,No
6908-VVYHM,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.6500015258789,5931.0,No
2959-EEXWB,Female,No,Yes,Yes,45,No,,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.900001525878906,2333.85009765625,No
1839-UMACK,Male,No,No,No,42,Yes,Yes,No,,,,,,,One year,No,Electronic check,25.049999237060547,949.8499755859375,No
3030-YDNRM,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.8499984741211,572.4500122070312,No
7321-KKSDU,Male,No,No,Yes,32,Yes,No,No,,,,,,,Two year,No,Mailed check,20.5,696.7999877929688,No
3402-XRIUO,Female,Yes,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.54999923706055,1381.800048828125,No
3132-TVFDZ,Male,Yes,Yes,No,57,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.849998474121094,2572.949951171875,Yes
8286-AFUYI,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95000076293945,47.95000076293945,No
8080-DDEMJ,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.099998474121094,45.099998474121094,Yes
8356-WUAOJ,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,45.0,No
6365-MTGZX,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.449951171875,Yes
1349-WXNGG,Male,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Bank transfer (automatic),20.049999237060547,20.049999237060547,Yes
8058-DMYRU,Male,Yes,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05000305175781,4931.7998046875,No
9350-ZXYJC,Female,No,No,No,4,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),25.299999237060547,116.94999694824219,No
6990-YNRIO,Male,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.6500015258789,6937.9501953125,Yes
8958-JPTRR,Female,No,Yes,No,56,Yes,Yes,No,,,,,,,One year,No,Electronic check,24.299999237060547,1261.699951171875,No
6959-GQEGV,Male,No,No,No,45,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.94999694824219,3273.800048828125,No
3173-WSSUE,Female,No,Yes,Yes,71,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.700000762939453,1415.8499755859375,No
1265-HVPZB,Male,No,Yes,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4000015258789,3958.199951171875,No
4115-UMJFQ,Male,No,No,No,69,No,,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,2492.25,No
7369-TRPFD,Male,No,No,No,19,Yes,No,No,,,,,,,One year,No,Mailed check,18.799999237060547,279.20001220703125,No
1098-KFQEC,Female,No,Yes,Yes,55,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.399999618530273,1083.0,No
7190-XHTWJ,Female,No,No,No,38,Yes,No,No,,,,,,,One year,No,Mailed check,19.299999237060547,755.5,No
0621-TWIEM,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.54999923706055,402.6000061035156,Yes
3537-RYBHH,Female,Yes,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.44999694824219,3252.0,No
2485-ITVKB,Female,No,Yes,No,2,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.099998474121094,68.75,Yes
3669-OYSJI,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.20000076293945,46.20000076293945,Yes
1612-EOHDH,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.150001525878906,45.150001525878906,Yes
6702-OHFWR,Male,Yes,No,No,1,No,,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.29999923706055,43.29999923706055,Yes
5296-BFCYD,Male,No,Yes,Yes,46,Yes,No,No,,,,,,,Two year,Yes,Mailed check,20.100000381469727,936.8499755859375,No
4510-PYUSH,Female,Yes,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.150001525878906,2250.64990234375,Yes
9359-JANWS,Female,No,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),58.900001525878906,3857.10009765625,No
7517-SAWMO,Female,No,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.19999694824219,1441.0999755859375,Yes
4143-HHPMK,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3499984741211,4338.60009765625,Yes
3279-DYZQM,Male,No,Yes,Yes,71,Yes,No,No,,,,,,,Two year,No,Mailed check,19.450000762939453,1378.449951171875,No
7054-LGEQW,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95000076293945,45.95000076293945,Yes
0523-VNGTF,Female,Yes,No,No,52,No,,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.5,2566.300048828125,No
9575-IWCAZ,Male,No,Yes,No,6,Yes,Yes,No,,,,,,,One year,No,Mailed check,25.100000381469727,171.0,No
7105-MXJLL,Female,Yes,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.70000076293945,1597.4000244140625,No
7064-FRRSW,Male,Yes,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,4744.35009765625,No
7940-UQQUG,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4000015258789,6721.60009765625,No
0923-PNFUB,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,Yes
3961-SXAXY,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.04999923706055,44.04999923706055,No
7010-BRBUU,Male,No,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.100000381469727,1734.6500244140625,No
3566-HJGPK,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.54999923706055,45.54999923706055,No
3062-ICYZQ,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.80000305175781,4539.35009765625,No
9938-PRCVK,Female,No,Yes,Yes,41,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),19.700000762939453,804.25,No
0973-KYVNF,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.6500015258789,5011.14990234375,No
5129-HHMZC,Female,No,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.44999694824219,3574.5,No
9637-CDTKZ,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.0999984741211,8086.39990234375,No
3946-JEWRQ,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.19999694824219,4563.0,No
7873-CVMAW,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55000305175781,6362.35009765625,No
0463-WZZKO,Male,No,No,No,3,Yes,No,No,,,,,,,Month-to-month,Yes,Credit card (automatic),20.75,67.0999984741211,No
3494-JCHRQ,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05000305175781,70.05000305175781,Yes
6474-FVJLC,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.4499969482422,Yes
4524-QCSSM,Male,No,No,No,26,No,,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.650001525878906,1156.550048828125,No
5832-EXGTT,Male,No,Yes,Yes,29,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.20000076293945,1834.1500244140625,No
8840-DQLGN,Female,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35009765625,Yes
2039-JONDJ,Male,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.45000076293945,1477.6500244140625,No
7217-JYHOQ,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.30000305175781,1706.449951171875,No
6695-FRVEC,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.400001525878906,3953.699951171875,No
4547-LYTDD,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.6500015258789,1194.300048828125,Yes
9894-QMIMJ,Female,No,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.79999923706055,1327.8499755859375,No
8069-YQQAJ,Male,No,No,No,14,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.100000381469727,419.70001220703125,No
6770-XUAGN,Female,No,Yes,Yes,1,Yes,No,No,,,,,,,Month-to-month,Yes,Electronic check,21.0,21.0,Yes
4193-ORFCL,Female,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.099998474121094,45.099998474121094,Yes
1636-NTNCO,Male,Yes,No,No,4,No,,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95000076293945,207.35000610351562,No
3466-WAESX,Male,No,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.0999984741211,1083.699951171875,No
9281-PKKZE,Female,No,Yes,No,46,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95000076293945,2007.8499755859375,No
3638-VBZTA,Male,No,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No
7459-IMVYU,Male,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.94999694824219,2657.550048828125,No
7776-QWNFX,Male,Yes,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.400001525878906,1527.5,Yes
6689-TCZHQ,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.94999694824219,378.3999938964844,Yes
8563-OYMQY,Male,No,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.94999694824219,1612.199951171875,No
0754-EEBDC,Male,No,Yes,Yes,4,Yes,No,No,,,,,,,Two year,No,Mailed check,19.899999618530273,76.6500015258789,No
5777-ZPQNC,Female,No,No,No,12,Yes,No,No,,,,,,,One year,No,Electronic check,20.149999618530273,260.70001220703125,No
1951-IEYXM,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.5999984741211,6441.85009765625,No
3318-NMQXL,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.79998779296875,No
3143-ILDAL,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.44999694824219,5124.60009765625,Yes
1022-RKXDR,Female,No,No,No,41,Yes,Yes,No,,,,,,,One year,Yes,Mailed check,24.850000381469727,962.25,No
2361-FJWNO,Male,No,No,No,40,No,,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9000244140625,No
2272-UOINI,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.0499877929688,No
8232-UTFOZ,Male,No,No,No,69,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.950000762939453,1399.3499755859375,No
3750-YHRYO,Male,No,Yes,Yes,7,Yes,No,No,,,,,,,One year,No,Mailed check,20.649999618530273,150.0,No
